names,atom_pos,atoms,water_counts
507,"[1.9985 2.0796 9.6326 2.0007 2.0799 9.5327 1.9101 2.0449 9.6639 2.0264
 2.0829 9.3471 2.1099 2.1053 9.2968 1.9502 2.1367 9.3111]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1189,"[2.0891 2.007  9.3183 2.0531 2.0994 9.3056 2.1055 1.9907 9.4155 2.116
 1.9573 9.6661 2.1942 1.9979 9.7133 2.0848 1.8767 9.7164]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1375,"[2.039  1.9352 9.3844 2.0753 1.9073 9.4733 1.9716 1.8682 9.3534 2.0542
 1.8773 9.6616 2.1138 1.8202 9.718  1.9622 1.8785 9.7008]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
172,"[2.0434 2.016  9.6148 2.119  2.0542 9.6679 1.9771 1.9738 9.6767 2.0349
 1.9218 9.3672 2.043  1.9497 9.4629 1.9409 1.9358 9.3362]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
168,"[1.993  2.0063 9.3047 1.9938 1.9923 9.4037 1.901  1.9893 9.2693 1.9955
 1.9563 9.5907 2.0514 1.8916 9.6425 1.9227 1.9919 9.6493]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1124,"[2.0664 1.9037 9.3509 1.9851 1.9297 9.299  2.1365 1.8695 9.2882 2.0201
 2.0242 9.5848 2.0576 1.981  9.5027 1.9598 1.9597 9.6318]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
469,"[2.0148 2.0845 9.3867 1.9221 2.0559 9.3623 2.0806 2.0182 9.3509 2.0434
 1.9775 9.6154 2.1178 2.0151 9.6705 2.0387 2.0261 9.5281]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
234,"[2.0284 2.0248 9.6172 1.9569 2.0359 9.6863 2.0536 1.9282 9.6106 1.9879
 2.0357 9.3513 2.0057 2.0295 9.4495 1.9519 2.1264 9.3296]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
472,"[2.0379 1.9023 9.6669 2.1331 1.9168 9.6941 1.9772 1.9379 9.7379 1.9982
 1.9564 9.3822 2.0013 1.9352 9.4799 2.0771 1.9151 9.3366]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1037,"[2.0503 1.9426 9.626  2.1453 1.9568 9.6539 2.006  1.8794 9.6896 2.056
 1.9044 9.3499 2.0455 1.8954 9.4489 1.9717 1.8752 9.3047]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
662,"[2.0875 1.8792 9.624  2.0939 1.8512 9.5282 2.0776 1.7982 9.6817 2.0808
 1.8744 9.353  2.0027 1.9256 9.3173 2.0954 1.7927 9.2972]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1415,"[1.9454 1.9824 9.3319 1.9418 2.0746 9.2933 1.9778 1.9871 9.4264 2.0431
 2.0237 9.5896 1.9835 2.0884 9.6371 2.118  1.9968 9.6501]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
279,"[2.0727 1.8637 9.6462 2.1347 1.8259 9.715  1.9794 1.8329 9.6649 2.0426
 1.8779 9.3506 2.0276 1.9748 9.3308 2.0805 1.8681 9.4426]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
114,"[2.0818 1.8794 9.356  2.1688 1.8455 9.3201 2.0076 1.8198 9.3253 1.9726
 2.0653 9.5242 2.0209 2.0204 9.4491 1.9744 2.0064 9.605 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1754,"[2.0561 1.8806 9.3558 2.0647 1.9728 9.3179 1.9705 1.8395 9.3243 2.1052
 1.9162 9.6063 2.1624 1.8557 9.6618 2.1035 1.883  9.512 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
984,"[1.9475 1.9206 9.666  1.9449 1.9396 9.5678 1.9663 2.0052 9.7159 1.964
 1.9807 9.356  2.0562 1.9758 9.3177 1.9116 1.9006 9.3271]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
685,"[2.0349 1.9683 9.6108 2.124  2.0004 9.6428 1.9716 2.0455 9.6054 2.0509
 1.9125 9.3308 2.043  2.0067 9.2983 2.0369 1.9101 9.4298]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1045,"[2.0129 2.06   9.5808 1.9252 2.0693 9.6279 2.0874 2.0691 9.6468 2.0865
 1.9642 9.3139 2.0798 1.9953 9.4087 1.9947 1.9508 9.2766]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
292,"[2.0393 1.937  9.5663 2.0254 1.9975 9.4879 1.9944 1.8493 9.5492 1.992
 2.1292 9.2938 2.0349 2.2098 9.2531 2.0394 2.0468 9.2627]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1508,"[1.9786 1.9482 9.6307 2.0667 1.9249 9.6719 1.9818 1.9299 9.5325 2.0316
 1.8875 9.3747 1.9716 1.8405 9.3099 2.1261 1.8585 9.3597]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
677,"[1.9753 2.0295 9.3341 1.9072 1.9655 9.2984 1.9876 2.0138 9.4321 1.9762
 2.01   9.6133 1.8952 1.9821 9.6649 2.0489 2.0358 9.6769]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
399,"[2.0211 2.0298 9.5677 2.0138 2.0249 9.4681 2.051  1.9413 9.6033 1.9909
 2.0056 9.2879 1.9299 2.0653 9.2358 1.984  1.9122 9.2528]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
943,"[2.133  1.935  9.6628 2.1671 1.8598 9.7191 2.0949 2.0062 9.7218 2.116
 1.9319 9.3927 2.1215 1.9202 9.4919 2.1094 2.0293 9.3709]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
250,"[1.998  2.0796 9.5812 2.0372 2.0827 9.4893 2.0655 2.0424 9.645  2.0887
 2.0116 9.339  2.0105 1.9573 9.3084 2.1656 1.9973 9.2767]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
62,"[1.9959 2.0582 9.3464 1.9251 2.0405 9.278  2.0425 1.9726 9.369  2.0407
 2.1136 9.6616 2.011  2.1482 9.5726 2.1036 2.179  9.7035]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
217,"[2.0017 1.8541 9.6601 1.9689 1.7596 9.6577 2.0705 1.8637 9.732  2.0063
 1.9467 9.404  2.1024 1.9746 9.4041 1.9812 1.9131 9.4947]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1980,"[2.0146 1.9928 9.5942 2.0212 2.0899 9.6173 1.9519 1.9477 9.6577 1.9987
 1.9502 9.3289 2.0204 2.0407 9.2923 2.0087 1.9512 9.4284]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
393,"[2.0759 1.9081 9.6436 2.0432 1.8428 9.7119 2.0661 2.0011 9.679  2.1103
 1.9452 9.358  2.0802 1.9309 9.4523 2.1024 2.0422 9.3348]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
687,"[2.0319 1.9797 9.5748 2.1054 2.0315 9.6185 1.9527 1.9763 9.6358 1.9774
 2.0399 9.3198 2.0072 2.135  9.3114 2.0167 1.9999 9.4026]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1818,"[2.0597 1.9225 9.506  1.9964 1.9081 9.582  2.0195 1.9867 9.4407 1.9564
 2.088  9.3273 1.9873 2.0583 9.2369 1.8758 2.1465 9.3174]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
846,"[1.9979 1.9739 9.3886 1.9973 1.9595 9.4876 1.907  1.9545 9.3517 2.0562
 1.9606 9.6787 2.1555 1.9555 9.689  2.0205 2.0348 9.7354]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
313,"[1.9793 2.1063 9.3219 1.9843 2.0921 9.4207 2.0113 2.0242 9.2747 2.0501
 2.0323 9.5992 2.0603 1.9544 9.661  2.1403 2.0696 9.5775]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1366,"[2.0989 1.9149 9.6289 2.0794 2.0073 9.6616 2.076  1.9084 9.5318 2.0863
 1.9128 9.3571 2.0799 2.0028 9.314  2.146  1.8539 9.3025]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1894,"[2.0518 1.8703 9.5821 1.9576 1.8779 9.6147 2.1032 1.8094 9.6426 2.1105
 1.9447 9.3297 2.1026 1.9185 9.4259 2.0692 2.0347 9.3161]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1155,"[2.0864 1.8718 9.3293 2.1727 1.9128 9.2996 2.01   1.9237 9.291  2.0877
 1.8986 9.595  1.9948 1.9038 9.6317 2.0855 1.8558 9.5047]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
965,"[2.0471 1.9173 9.5501 2.0978 1.8774 9.6265 1.9704 1.9709 9.5855 2.0574
 1.9751 9.2925 1.9908 1.9061 9.264  2.072  1.9685 9.3912]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1559,"[2.0483 2.0406 9.3901 2.0632 1.9757 9.3155 2.133  2.0517 9.442  2.0369
 1.9504 9.6519 2.0061 2.0001 9.5708 1.9839 1.8661 9.6614]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1115,"[2.0461 1.9545 9.3446 2.0596 1.9391 9.4425 2.1294 1.9935 9.3052 2.0851
 1.9373 9.6194 2.1057 2.0037 9.6914 2.0758 1.8463 9.6597]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1036,"[2.0655 2.0588 9.6117 2.1158 1.9834 9.6541 2.0646 2.0465 9.5125 2.0436
 2.1224 9.3258 2.0414 2.1771 9.4095 1.9797 2.1608 9.2591]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
939,"[2.0642 1.9139 9.6636 2.1391 1.8576 9.6984 2.0719 2.0065 9.7007 2.0813
 1.9272 9.367  2.0851 1.923  9.4668 2.0134 1.862  9.3334]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1100,"[2.0273 2.0756 9.419  2.0496 2.0537 9.514  2.0081 1.9912 9.3689 2.0987
 2.0165 9.6835 2.183  1.9698 9.7101 2.0838 2.0952 9.7433]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1194,"[2.0328 2.0542 9.2899 2.0529 2.1522 9.2887 2.0289 2.0222 9.3846 1.9878
 2.0009 9.5605 2.0353 2.072  9.6123 1.9129 1.9639 9.6155]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1543,"[1.951  2.0041 9.6138 2.0013 2.0147 9.528  1.8536 1.9927 9.5941 2.0766
 2.0303 9.3745 2.0542 2.1105 9.3191 2.1513 1.9798 9.3313]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
627,"[2.1146 2.0298 9.6844 2.024  2.0369 9.7261 2.1049 2.0155 9.5859 2.0515
 1.9815 9.4332 2.0796 1.8858 9.4268 1.967  1.9949 9.3814]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1127,"[2.0261 1.8951 9.5619 1.9316 1.9207 9.5823 2.0337 1.8703 9.4653 2.0721
 1.8357 9.3131 2.0742 1.7407 9.2821 2.1551 1.8825 9.2827]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
918,"[2.1044 1.9343 9.3731 2.0937 2.0198 9.3224 2.0571 1.8607 9.3246 2.0323
 1.9256 9.6493 2.1226 1.9494 9.6852 2.0346 1.9273 9.5493]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
206,"[1.9711 2.0421 9.3181 1.9014 2.0397 9.2464 2.0382 2.1131 9.2969 2.0021
 1.9819 9.573  1.9848 1.9997 9.4761 1.9985 2.0679 9.6239]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1448,"[2.0293 1.9919 9.5142 1.9645 2.0433 9.5704 2.11   1.9693 9.5687 2.0278
 2.1374 9.2889 1.9581 2.0906 9.2345 2.0316 2.0968 9.3802]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1631,"[2.0036 1.8711 9.6436 1.9719 1.8081 9.7144 1.9649 1.9619 9.6599 2.0394
 1.8915 9.3464 2.0228 1.7988 9.3129 2.0244 1.8944 9.4452]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
700,"[1.9243 1.9747 9.6285 1.9049 2.0419 9.7    1.9579 1.8903 9.6704 2.0286
 2.0256 9.3919 2.017  1.9417 9.3389 1.9802 2.0171 9.479 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1907,"[2.0074 1.96   9.3293 2.0545 1.9481 9.2419 1.9314 1.8952 9.3354 2.0719
 2.0026 9.6094 2.0461 2.0199 9.5144 2.0825 2.0897 9.6574]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
569,"[2.0151 2.0159 9.4168 2.0395 2.0326 9.5123 1.942  1.9478 9.4125 1.9883
 2.053  9.6719 1.9017 2.1013 9.6854 2.0566 2.0885 9.7357]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
909,"[2.0296 1.8603 9.3577 2.0205 1.9448 9.3051 2.092  1.7981 9.3102 1.9812
 1.8857 9.62   1.978  1.856  9.5245 2.0114 1.8097 9.6775]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
747,"[1.9852 1.8868 9.6304 1.9651 1.9802 9.66   1.9027 1.8309 9.6378 1.9964
 1.9685 9.3325 1.9833 1.9354 9.4259 1.911  1.959  9.2814]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
713,"[2.0816 1.9052 9.6024 2.1458 1.8286 9.6042 2.0428 1.9184 9.6937 1.9894
 2.0458 9.3761 1.9732 2.1441 9.367  2.0222 2.0259 9.4685]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1143,"[2.1127 1.9467 9.6349 2.1703 1.9872 9.7059 2.1627 1.8731 9.5893 2.0015
 1.9424 9.3714 2.0293 2.0284 9.3285 2.0283 1.943  9.4677]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
11,"[1.9328 1.9137 9.682  1.9406 1.9559 9.5917 1.8718 1.9685 9.7393 1.9997
 2.0241 9.4316 1.9577 1.9575 9.37   2.0391 2.0989 9.3781]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
39,"[2.0591 2.0185 9.5902 2.1304 2.0138 9.6603 1.9697 2.0049 9.6327 2.066
 1.9624 9.3344 2.0104 2.0292 9.285  2.0731 1.9895 9.4304]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
786,"[1.9601 2.0273 9.6642 1.8617 2.0364 9.6797 1.9785 2.0272 9.5659 1.9678
 1.9686 9.3649 1.9146 1.8978 9.3184 2.0626 1.9653 9.3334]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
955,"[2.0366 2.0121 9.4163 1.9919 1.9409 9.3621 2.046  2.095  9.3611 2.1056
 1.9644 9.6829 2.0852 1.9633 9.585  2.0748 1.8788 9.7243]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
336,"[2.0596 2.0251 9.6224 2.0801 2.0083 9.526  2.1437 2.018  9.6761 2.1259
 1.9348 9.3958 2.1898 1.9681 9.3265 2.1238 1.8349 9.3939]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
89,"[2.0285 1.9128 9.6263 2.1214 1.9242 9.6614 2.0039 1.8159 9.6279 2.0037
 1.9767 9.3416 1.974  1.9782 9.437  1.9972 2.0688 9.3031]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1582,"[2.03   1.8754 9.5949 1.9517 1.9095 9.6469 2.066  1.7932 9.6389 2.0881
 1.96   9.3559 2.1862 1.9747 9.3437 2.07   1.932  9.4502]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
98,"[2.0579 1.9912 9.5951 2.0344 2.0249 9.5039 2.1562 2.0016 9.6102 1.9858
 2.0368 9.3126 2.0206 1.95   9.2771 1.9296 2.0812 9.2428]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1400,"[1.9824 1.9824 9.5402 1.9556 1.9013 9.5922 1.9763 2.0631 9.5989 2.0867
 2.0803 9.3025 2.0488 2.0273 9.3784 2.1794 2.0485 9.2826]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
973,"[2.0173 1.9411 9.6166 2.0573 2.0242 9.6553 2.0505 1.9284 9.5232 2.0706
 1.9586 9.3318 2.1124 2.036  9.2842 1.9906 1.9273 9.2807]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
641,"[2.0289 2.0655 9.6113 2.0231 2.0839 9.5132 1.9397 2.0354 9.6449 1.9957
 2.0915 9.3448 2.0455 2.1783 9.3437 1.9345 2.0872 9.2658]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
63,"[2.0946 1.9887 9.2878 1.9961 1.9831 9.2715 2.1384 1.9042 9.2571 2.042
 1.9401 9.6332 2.0211 1.9423 9.5355 1.9573 1.9284 9.6851]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
226,"[2.0868 1.9582 9.398  2.0603 1.9861 9.4903 2.0123 1.9063 9.3562 2.0157
 2.0738 9.6196 2.0931 2.1297 9.6494 1.9305 2.1149 9.652 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
30,"[2.0249 2.0297 9.6804 1.9933 1.9437 9.7204 2.0153 2.1032 9.7476 1.9727
 2.0599 9.3486 1.8858 2.0108 9.3533 2.0144 2.0625 9.4395]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1145,"[2.0989 1.9049 9.612  2.1558 1.9554 9.6769 2.0508 1.8315 9.6599 2.0252
 1.9877 9.3661 2.0906 2.0606 9.346  2.0499 1.9435 9.4523]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1345,"[1.9671 2.0289 9.5753 2.0485 1.9891 9.6177 1.9757 2.0241 9.4758 1.9701
 1.9817 9.2875 1.8912 1.9359 9.2465 1.9734 2.0766 9.2561]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
91,"[1.9342 1.8847 9.2969 1.9287 1.984  9.2866 1.9475 1.8618 9.3933 2.0156
 1.9073 9.5583 2.0371 1.8384 9.6276 2.0459 1.9971 9.5902]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
426,"[2.0778 1.9694 9.5548 2.1374 1.942  9.4794 2.1149 1.9346 9.6409 2.0198
 2.1257 9.3069 1.9698 2.0601 9.2503 2.0313 2.0883 9.399 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
992,"[2.0464 1.8999 9.4019 2.0153 1.9902 9.3721 2.021  1.8316 9.3335 2.0912
 1.9274 9.6737 2.0177 1.8704 9.7104 2.0877 1.926  9.5737]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
561,"[2.0215 1.9437 9.3924 2.025  1.849  9.3604 2.0631 1.9498 9.4831 2.0946
 1.9506 9.6416 2.1048 1.8946 9.7238 2.0814 2.0462 9.6678]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1351,"[2.0092 1.868  9.6715 1.9796 1.9618 9.6893 2.0303 1.8576 9.5743 2.0597
 1.9939 9.4043 2.0964 2.0423 9.4837 2.0705 2.0506 9.3227]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1261,"[2.0516 1.8693 9.6571 2.0659 1.8753 9.5584 2.0632 1.9598 9.698  2.0924
 1.929  9.3968 2.0822 2.021  9.3589 2.16   1.8783 9.3434]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
810,"[2.0449 1.8934 9.5331 2.0263 1.8947 9.6314 2.1105 1.8207 9.5126 1.9088
 1.9721 9.2999 1.9212 2.0697 9.2819 1.9522 1.9485 9.3869]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1971,"[2.0881 1.9998 9.6103 2.1414 2.0833 9.624  2.0095 2.     9.672  2.0359
 1.9044 9.3574 2.0636 1.9145 9.453  1.9657 1.9724 9.3357]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
837,"[2.0511 1.8771 9.6462 2.0982 1.9523 9.6924 1.9523 1.8874 9.658  1.9729
 1.8499 9.2867 2.0561 1.8394 9.2321 1.9943 1.8346 9.3832]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
551,"[2.0389 2.0026 9.3237 2.1217 1.952  9.2996 1.9988 1.9634 9.4065 2.0254
 1.9061 9.5841 1.967  1.9452 9.6552 2.0936 1.8462 9.6262]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1706,"[1.9794 1.9407 9.5621 2.0762 1.9306 9.585  1.9695 2.0063 9.4872 1.9706
 2.0771 9.3088 1.9892 2.0093 9.2377 1.9744 2.1688 9.2691]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
805,"[2.0223 1.9984 9.3389 2.0024 1.9039 9.3129 2.0005 2.0116 9.4356 2.0328
 1.8701 9.6222 1.9677 1.8156 9.675  2.1261 1.8445 9.6476]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
870,"[2.0624 2.0227 9.3871 2.0754 2.0004 9.4837 2.0364 2.1188 9.3782 2.0214
 2.0157 9.6801 2.1091 2.0318 9.7254 1.9511 2.0728 9.7225]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1745,"[2.0716 2.148  9.3071 2.161  2.1927 9.3041 2.0037 2.2063 9.2625 2.0229
 1.8976 9.4243 2.0954 1.8304 9.409  2.0537 1.9875 9.3934]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
325,"[1.9871 2.1465 9.2955 1.9017 2.1584 9.3462 2.0315 2.0618 9.3245 2.0159
 1.9192 9.4358 1.9842 1.8985 9.5283 2.0837 1.8512 9.4078]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
791,"[1.9434 1.9485 9.6283 1.9784 1.9477 9.5346 1.9539 2.0401 9.667  1.9999
 1.9529 9.3753 2.0506 1.8809 9.328  2.0182 2.0409 9.3314]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1617,"[2.0054 1.9827 9.5807 1.9608 2.0287 9.6575 2.1044 1.9821 9.5951 2.0011
 1.9776 9.3136 2.0281 1.9834 9.4097 1.9839 1.8821 9.2895]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1498,"[1.9948 1.9345 9.6339 1.9181 1.921  9.6965 2.0698 1.9797 9.6822 2.0335
 2.0069 9.3534 2.1253 2.0466 9.3555 2.013  1.9655 9.4421]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1407,"[2.0497 1.9341 9.6061 1.9652 1.9593 9.6531 2.1195 2.0036 9.6233 2.0746
 1.8945 9.3436 2.0285 1.8291 9.2835 2.045  1.8796 9.4379]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
367,"[1.999  1.85   9.6547 1.9705 1.9435 9.6757 1.9981 1.8363 9.5556 2.0329
 1.8615 9.3452 1.9738 1.8167 9.278  2.0153 1.9599 9.3446]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1938,"[2.0296 2.0836 9.6248 2.0077 2.076  9.5275 1.9782 2.1594 9.6647 2.0028
 2.0163 9.3684 1.9316 1.9645 9.321  2.0924 1.9901 9.3326]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1975,"[2.0583 1.9119 9.5352 2.0944 1.8404 9.5952 2.0591 1.9994 9.5835 1.982
 2.0639 9.3112 2.0025 2.0064 9.3904 2.0667 2.1037 9.276 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
497,"[1.9952 1.9393 9.5839 2.0054 1.849  9.6256 2.05   2.0058 9.6346 1.9315
 1.9831 9.3066 1.8501 1.9531 9.257  1.9386 1.9327 9.3926]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1757,"[2.0418 2.041  9.6471 2.038  1.9445 9.6731 2.0495 2.0484 9.5477 2.0595
 2.0314 9.3188 2.1222 1.9646 9.2788 1.9678 2.0176 9.2815]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1198,"[1.9402 2.0373 9.6512 1.9767 2.1111 9.7079 1.8818 1.9782 9.7068 1.9756
 2.011  9.3898 1.9817 2.1022 9.3491 1.969  2.0193 9.4893]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
124,"[1.9682 2.0634 9.344  2.0316 2.112  9.2839 1.9956 2.0768 9.4393 2.0061
 1.9307 9.6389 1.9849 1.8636 9.5679 1.9234 1.9511 9.6913]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
349,"[1.9882 1.941  9.3478 1.9366 1.8586 9.3248 2.007  1.9423 9.446  2.056
 1.939  9.6302 2.0991 1.8623 9.6777 2.0765 2.024  9.6786]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
506,"[2.1364 1.9138 9.6355 2.1094 1.9382 9.5423 2.0886 1.9729 9.7006 2.007
 1.9306 9.4023 1.9477 1.9471 9.3235 1.9578 1.8764 9.4704]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1544,"[1.9855 2.0038 9.5325 2.0654 1.9861 9.5901 1.953  2.097  9.5483 2.0669
 1.8778 9.3249 2.0327 1.9342 9.4001 2.0458 1.7817 9.343 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1642,"[1.9955 2.1546 9.3085 1.9533 2.2226 9.2486 2.0808 2.1224 9.2676 1.9904
 1.984  9.5371 1.9929 2.0371 9.4523 1.9759 1.8875 9.5156]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
825,"[2.0087 2.0876 9.6732 1.9171 2.1221 9.6937 2.0755 2.1336 9.7316 1.9903
 1.9723 9.3998 2.0516 2.0441 9.367  1.9924 1.9698 9.4998]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1041,"[2.0177 1.877  9.6611 1.9213 1.8768 9.6875 2.0742 1.8565 9.7411 2.0601
 1.9978 9.4127 2.0743 1.9618 9.5049 1.9911 1.9427 9.3657]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1111,"[2.0678 1.986  9.6737 2.0557 1.9049 9.7311 1.9882 2.0457 9.6832 2.0665
 1.9563 9.4144 2.1367 1.8879 9.3944 2.0708 1.9811 9.5112]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
630,"[2.0728 1.9583 9.5984 2.061  2.0263 9.6708 2.0322 1.9925 9.5136 2.0027
 1.983  9.3181 1.9065 1.9578 9.3069 2.0229 2.0629 9.2615]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
997,"[2.0477 1.9019 9.584  2.1425 1.9285 9.6014 2.0415 1.8572 9.4948 2.0342
 1.8021 9.2992 1.9844 1.768  9.2195 2.1306 1.7767 9.2916]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
140,"[1.9596 1.9989 9.6519 2.0154 1.9175 9.6685 1.8855 2.0028 9.7189 2.0104
 2.051  9.38   1.9822 2.0232 9.4718 1.9405 2.0236 9.3139]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
492,"[2.0576 1.9125 9.6083 2.1231 1.9541 9.6714 2.0198 1.8295 9.6494 2.0752
 1.9451 9.3195 1.9797 1.9517 9.2905 2.079  1.9167 9.4153]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1161,"[2.0775 2.0354 9.6155 2.1577 2.0658 9.6669 1.9954 2.0777 9.6538 2.0468
 1.9989 9.3326 2.0677 2.0088 9.4299 1.9859 2.0728 9.3039]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
121,"[1.9954 1.9518 9.5701 1.9901 1.8539 9.5502 1.9801 2.0038 9.4861 1.9757
 2.0665 9.3059 1.9889 2.1586 9.2692 1.8855 2.0325 9.2789]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
959,"[1.96   2.024  9.3436 1.8649 2.0422 9.3186 1.9652 2.0021 9.441  2.016
 1.9476 9.641  1.9384 1.9575 9.7033 2.0812 1.882  9.679 ]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
1623,"[2.0056 1.933  9.6182 1.9317 1.9677 9.676  2.0679 1.8776 9.6734 2.0045
 1.9071 9.3372 2.0026 1.9377 9.4323 1.9234 1.8518 9.3183]","['O', 'H', 'H', 'O', 'H', 'H']",2.0
